MapCode,SpeciesName,CohortAge,CohortBiomass
72841,LITU,40,277.97
72841,LITU,50,705.76
72841,LITU,60,14696.44
72841,OXAR,30,493.57
72841,OXAR,50,649.55
72841,QURU,10,20.24
72841,QURU,50,249.15
72686,PIEC2,60,439.78
72686,PIVI2,40,201.96
72686,PIVI2,50,2006.4
72686,PIVI2,60,853.71
72686,ACRU,20,88.88
72686,ACRU,50,129.91
72686,CAGL8,30,232.87
72686,CAAL27,30,564.85
72686,CAAL27,40,578.93
72686,CAAL27,50,1305.7
72686,FAGR,40,229.79
72686,FAGR,50,266.31
72686,FAGR,60,813.56
72686,LIST2,50,308.99
72686,LITU,40,560.67
72686,LITU,60,1862.74
72686,QUAL,50,93.28
72686,QUAL,60,615.45
72686,QUAL,70,1842.39
72686,QUAL,80,2482.7
72686,QURU,40,950.62
72686,QUVE,40,102.63
72007,PITA,10,47.08
72007,PITA,20,182.38
72007,PITA,30,691.9
72007,PIVI2,30,199.65
72007,PIVI2,40,201.3
72007,ACRU,60,1691.47
72007,CAGL8,10,43.56
72007,LITU,10,143.66
72007,QUAL,50,97.35
72007,QUCO2,10,126.39
72007,QUCO2,20,110.22
72007,QUCO2,60,700.7
72007,QUCO2,70,1219.9
72007,QUCO2,80,3523.52
72007,QUPR2,10,18.26
72007,QUPR2,20,83.38
72007,QUPR2,70,375.43
72007,QUVE,10,30.855
72007,QUVE,50,331.32
72007,QUVE,60,79.2
72426,JUVI,50,65.89
72426,PIVI2,40,68.64
72426,PIVI2,50,1527.9
72426,PIVI2,60,2829.64
72426,ACRU,50,323.29
72426,ACRU,60,1419.88
72426,FAGR,20,57.2
72426,FAGR,50,117.92
72426,FAGR,60,190.08
72426,FAGR,70,1572.12
72426,QUAL,50,122.32
72426,QUAL,60,249.26
72426,QUAL,70,4198.26
72426,QUAL,80,2445.52
72426,QUCO2,50,250.25
72426,QUFA,60,898.48
72426,QUFA,70,2634.5
72426,QUST,50,6.05
72426,QUST,70,1581.03
72426,QUVE,50,346.72
72407,ACRU,40,136.4
72407,ACRU,50,416.02
72407,ACRU,60,626.89
72407,CAGL8,70,257.73
72407,OXAR,40,228.25
72407,QUAL,70,1566.51
72407,QUAL,80,1430.88
72407,QUCO2,40,92.18
72407,QUCO2,60,754.93
72407,QUCO2,70,1723.48
72407,QUPR2,60,224.84
72407,QUPR2,70,2546.17
72407,QUPR2,80,4731.76
72407,QUPR2,90,4862.99
72407,QUVE,60,736.56
73285,JUVI,20,77.22
73285,JUVI,50,226.49
73285,PIEC2,60,441.1
73285,PIVI2,40,184.745
73285,PIVI2,50,587.125
73285,LIST2,10,79.31
73285,LIST2,20,566.61
73285,LITU,10,37.51
73285,LITU,30,151.58
73285,LITU,40,387.75
73285,LITU,50,260.7
73285,PRSE2,40,30.91
73285,QUCO2,40,52.91
72525,JUVI,50,77
72525,PITA,10,50.71
72525,PITA,20,375.43
72525,PITA,30,1267.695
72525,PITA,40,2200.88
72525,PIVI2,10,45.595
72525,PIVI2,30,223.63
72525,PIVI2,40,78.1
72525,CAAL27,50,483.23
72525,LITU,30,68.2
72525,LITU,50,493.46
72525,PRSE2,30,129.8
72525,QUCO2,40,98.89
72523,JUVI,60,343.09
72523,PITA,30,204.93
72523,ACRU,70,2394.48
72523,CAAL27,40,346.5
72523,LIST2,10,17.71
72523,LIST2,60,3014.66
72523,LIST2,70,3760.02
72523,QUPH,80,5052.3
72075,JUVI,20,60.5
72075,CAGL8,60,168.3
72075,CAAL27,10,22.44
72075,CAAL27,50,431.2
72075,FAGR,10,17.16
72075,FAGR,60,675.29
72075,FAGR,70,1872.31
72075,LIST2,10,32.01
72075,LIST2,20,108.57
72075,LIST2,30,338.58
72075,LIST2,40,189.585
72075,LITU,30,151.58
72075,LITU,40,388.41
72075,LITU,60,48.73
72075,PRSE2,20,357.72
72075,QUAL,50,292.16
72075,QUAL,60,493.02
72075,QUAL,70,331.65
72075,QURU,50,584.87
72075,QURU,70,1293.38
72075,QURU,80,3710.85
72358,JUVI,10,37.29
72358,JUVI,20,69.96
72358,PITA,30,3031.49
72358,PITA,40,3166.68
72358,ACRU,40,113.3
72358,ACRU,50,148.06
72358,LIST2,40,69.41
72358,LITU,40,166.43
72615,PITA,20,375.43
72615,PITA,30,6110.61
72615,PITA,40,5278.35
72615,QUAL,60,363.66
72615,QUFA,60,273.24
72615,QURU,10,31.46
73649,PITA,30,311.96
73649,PITA,40,16304.75
73649,ACRU,10,40.37
73649,ACRU,40,76.89
73649,CAGL8,20,65.67
73649,LIST2,30,242.55
73649,QUAL,30,147.51
73649,QUFA,40,57.53
73649,QUNI,40,229.57
72815,PITA,10,29.26
72815,PITA,20,44
72815,LIST2,10,44.22
72815,LIST2,20,548.79
72815,LIST2,30,283.25
73665,PITA,10,569.8
73665,PITA,20,4808.1
73665,PITA,30,231.11
73665,LIST2,10,61.27
73665,LIST2,20,152.79
73665,LIST2,30,275.44
73665,LIST2,40,46.42
73665,QUNI,10,25.19
73665,QUNI,20,108.02
73665,QURU,10,29.92
73665,QURU,20,60.17
73668,ACRU,10,54.89
73668,ACRU,20,352.44
73668,ACRU,30,330.55
73668,ACRU,40,1351.13
73668,ACRU,50,1831.39
73668,ACRU,60,952.49
73668,FRPE,10,43.67
73668,FRPE,30,438.46
73668,FRPE,40,1326.27
73668,FRPE,50,249.15
73668,LIST2,20,108.57
73668,LIST2,40,224.51
73668,LIST2,50,161.48
73668,NYBI,30,322.85
73668,NYBI,40,459.69
73668,NYBI,70,1565.74
73668,QUNI,50,292.6
73078,JUVI,10,21.45
73078,JUVI,20,70.95
73078,PIEC2,40,50.49
73078,PITA,30,2216.5
73078,PITA,40,3419.79
73078,ACRU,10,82.61
73078,ACRU,60,721.71
73078,CAAL27,10,19.69
73078,CAAL27,20,122.87
73078,LIST2,10,18.26
73078,LIST2,50,359.59
73078,LIST2,60,1584.55
73078,QUAL,60,155.43
73078,QUAL,70,156.64
73275,JUVI,40,111.87
73275,JUVI,50,288.2
73275,PIEC2,50,170.885
73275,CAGL8,20,59.18
73275,CAGL8,30,113.08
73275,CAGL8,80,695.64
73275,CAGL8,90,4485.47
73275,CAAL27,40,114.51
73275,FRAM2,60,715.55
73275,LIST2,40,102.52
73275,LIST2,50,905.3
73275,LITU,40,195.47
73275,LITU,50,1548.91
73275,PRSE2,30,104.72
73275,PRSE2,40,296.67
73275,QUAL,10,32.725
73275,QUAL,20,97.02
73275,QUAL,30,206.91
73275,QUAL,50,530.09
73275,QUAL,60,639.87
73275,QUAL,70,414.81
73275,QUFA,40,88.44
73275,QUFA,50,263.45
73275,QURU,50,194.48
73275,QURU,80,4104.76
73275,QUST,70,353.21
73275,QUVE,40,97.9
73275,QUVE,50,216.37
72624,ACRU,20,220.22
72624,CAGL8,50,107.14
72624,CAGL8,60,180.95
72624,LIST2,10,22.22
72624,LIST2,20,108.57
72624,LIST2,40,92.84
72624,QUAL,50,310.2
72624,QUAL,60,830.61
72624,QUAL,70,5476.35
72624,QUAL,80,1260.38
72624,QUCO2,50,563.31
72624,QUCO2,60,2074.27
72624,QUCO2,70,3400.76
72624,QUST,50,131.89
72624,QUVE,60,691.13
60277,PIEC2,50,170.885
60277,PIEC2,60,469.26
60277,PIEC2,70,2063.38
60277,PIST,40,69.85
60277,PIST,70,4474.91
60277,ACRU,50,204.27
60277,ACRU,60,1286.45
60277,OXAR,30,135.52
60277,OXAR,40,330.66
60277,QUAL,60,71.17
60277,QUAL,70,1264.56
60277,QUCO2,70,1739.87
60277,QUPR2,50,101.31
60309,PITA,40,14215.19
60309,LIST2,10,40.92
60309,LIST2,20,38.83
59569,PITA,10,22.55
59569,PITA,30,58.85
59569,PIVI2,10,17.93
59569,ACRU,10,44.11
59569,PRSE2,10,139.7
59569,QUAL,40,267.63
59569,QUFA,30,381.92
59569,QUFA,60,413.05
59569,QUNI,10,268.84
59569,QUNI,20,77.11
59569,QUNI,30,837.1
59721,ACRU,10,146.52
59721,ACRU,20,76.01
59721,LIST2,20,136.73
59721,LIST2,30,565.84
59721,LIST2,40,106.81
48525,JUVI,30,179.85
48525,PIVI2,60,1188.33
48525,CAGL8,40,354.53
48525,CAGL8,70,468.16
48525,CAAL27,30,925.87
48525,CAAL27,40,772.42
48525,CAAL27,50,3682.03
48525,CAAL27,60,4065.16
48525,FRAM2,40,107.36
48525,FRAM2,70,2535.39
48525,FRPE,50,648.34
48525,LIST2,40,67.65
48525,LITU,40,386.76
48525,LITU,50,562.1
48525,LITU,60,4038.98
48525,QUAL,70,1539.34
48525,QUAL,80,1393.92
48525,QUAL,90,3016.31
48630,TADI2,20,41.36
48630,ACRU,10,37.73
48630,LIST2,10,53.68
48630,LIST2,20,83.38
49030,CAAL27,40,362.23
49030,LIST2,20,108.57
49030,LIST2,40,55.77
49030,LIST2,50,1329.46
49030,LITU,60,2807.64
49060,ACRU,50,127.38
49060,ACRU,70,6000.17
49060,ACRU,80,4703.16
49060,FRAM2,70,2027.96
49060,LIST2,40,189.585
49060,LIST2,50,635.14
49060,LIST2,60,1976.59
49075,JUVI,50,164.45
49075,JUVI,60,236.94
49075,ACRU,40,164.01
49075,ACRU,50,897.49
49075,CAGL8,80,1028.94
49075,FRAM2,60,717.53
49075,LIST2,40,91.52
49075,LITU,40,230.34
49075,LITU,50,1904.43
49075,LITU,60,5857.83
49075,OXAR,30,23.98
49075,QUAL,50,136.73
49075,QUAL,60,665.39
49075,QUAL,70,852.61
49075,QUAL,80,4074.84
49075,QUAL,90,3024.89
49075,QUCO2,70,1483.9
49075,QUFA,50,52.69
49075,QUFA,60,328.57
49075,QUFA,70,1213.19
49075,QURU,60,521.51
49091,PITA,30,377.96
49091,PITA,40,409.75
49091,ACRU,20,173.91
49091,CAAL27,50,1276
49091,LIST2,10,31.13
49091,LIST2,20,108.57
49091,LIST2,40,162.91
49091,LIST2,50,337.26
49091,LITU,30,72.38
49091,LITU,40,987.8
49091,PRSE2,10,62.04
49091,PRSE2,20,196.13
49091,QUAL,10,48.18
49091,QUAL,20,113.52
49091,QUAL,50,136.29
49091,QUAL,60,2402.95
49091,QUAL,70,1009.03
49091,QUCO2,50,278.96
49091,QUFA,60,552.86
49091,QURU,50,264.11
49091,QUVE,50,28.16
49092,JUVI,40,70.29
49092,PITA,30,1287
49092,PITA,40,1628.99
49092,CAGL8,10,37.73
49092,CAGL8,60,245.96
49092,CAAL27,40,133.87
49092,LIST2,10,47.74
49092,LIST2,20,108.57
49092,LIST2,30,1350.25
49092,LIST2,40,433.18
49092,LIST2,50,1523.39
49092,LITU,40,75.24
49092,PRSE2,10,44.66
49092,QUAL,10,85.03
49092,QUAL,20,102.41
49092,QUAL,40,330.11
49092,QUAL,50,136.73
49092,QUAL,60,1225.29
49092,QUAL,70,610.83
49092,QUFA,10,33.99
49092,QUFA,50,140.8
49092,QUPH,60,442.2
49092,QUVE,50,120.12
49170,PITA,20,165
49170,PITA,30,2946.79
49170,CAAL27,10,60.94
49175,PITA,10,24.31
49175,PITA,20,57.86
49175,PITA,30,1450.57
49175,PITA,40,4577.65
49175,LIST2,10,32.34
49175,LIST2,40,276.21
49175,LIST2,50,430.54
49175,QUFA,20,150.92
49175,QUFA,50,143.11
49175,QUNI,10,36.85
49344,CAAL27,40,472.12
49344,CAAL27,50,511.61
49344,LIST2,30,393.8
49344,LIST2,40,81.18
49344,LIST2,60,1129.81
49344,LITU,50,712.47
49344,OXAR,20,381.81
49344,OXAR,30,734.91
49344,QUAL,50,131.23
49344,QUAL,60,356.73
49344,QUAL,70,1085.04
49344,QUAL,80,5168.35
49344,QUAL,90,4596.57
49344,QUCO2,60,589.38
49344,QUFA,50,188.21
49344,QUFA,60,704.11
49344,QUFA,70,3600.08
49387,PITA,20,153.12
49387,ACRU,50,480.04
49387,FAGR,50,43.12
49387,FAGR,70,431.86
49387,LITU,40,175.12
49387,OXAR,20,216.92
49387,OXAR,30,290.51
49387,QUAL,60,307.01
49386,JUVI,10,20.24
49386,JUVI,60,550.44
49386,PIEC2,60,1990.78
49386,PIEC2,70,2657.6
49386,ACRU,20,90.86
49386,ACRU,30,377.19
49386,ACRU,40,882.53
49386,ACRU,50,171.49
49386,CAGL8,60,161.15
49386,CAAL27,40,246.84
49386,OXAR,20,58.52
49386,OXAR,30,197.12
49386,QUAL,30,95.37
49386,QUAL,50,130.57
49386,QUAL,60,327.03
49386,QUAL,70,589.27
49386,QUAL,80,6780.62
49386,QURU,60,626.34
49399,TADI2,10,20.68
49399,TAAS,60,372.24
49399,TAAS,70,3746.82
49399,TAAS,80,4026.44
49399,ACRU,10,29.26
49399,ACRU,20,376.97
49399,ACRU,30,160.71
49399,ACRU,40,1161.49
49399,ACRU,50,203.61
49399,ACRU,60,815.65
49399,LIST2,10,10.56
49399,NYBI,30,343.86
49399,NYBI,40,357.72
49399,NYBI,60,1876.05
49399,NYBI,80,2330.79
49419,ACRU,50,732.71
49419,LIST2,30,170.39
49419,LITU,10,212.19
49419,LITU,20,510.4
49419,LITU,40,70.73
49419,OXAR,20,93.5
49419,OXAR,30,116.27
49419,QUAL,50,150.15
49419,QUAL,60,252.45
49565,PIPA2,10,7.15
49565,PIPA2,50,395.78
49565,PIPA2,60,8618.83
49565,PITA,40,1685.09
49565,ACRU,50,369.27
49565,LITU,40,208.45
49565,OXAR,30,16.72
49565,QUST,50,76.34
49570,PITA,10,47.96
49570,PITA,20,781.11
49570,PRSE2,10,12.54
49586,PITA,30,1267.695
49586,PITA,40,10851.94
49586,ACRU,10,45.76
49586,ACRU,20,143.99
49586,ACRU,40,695.64
49586,ACRU,50,128.37
49586,LIST2,40,833.14
49586,LIST2,50,555.61
49586,LITU,40,105.16
49586,LITU,50,768.13
49586,OXAR,20,216.92
49586,QURU,50,872.63
49586,QURU,60,811.25
49586,QURU,70,787.38
49599,PITA,20,372.68
49599,PITA,30,487.63
49599,ACRU,10,153.12
49599,ACRU,20,613.91
49599,ACRU,30,727.98
49599,LIST2,20,262.57
49599,LIST2,30,184.03
49599,LIST2,40,49.94
49599,QUAL,20,82.06
49599,QUPH,10,58.08
49599,QUPH,20,110.44
49599,QUPH,40,1362.24
49599,QURU,50,123.64
49836,PIEC2,60,902.77
49836,ACRU,40,484.11
49836,ACRU,50,967.89
49836,ACRU,60,6582.62
49836,ACRU,70,8569.44
49836,ACRU,80,3797.31
49836,LIST2,20,46.53
49836,LIST2,30,208.78
49836,LIST2,70,2911.7
49836,LITU,50,1043.57
49836,LITU,60,8392.67
49836,OXAR,20,42.57
49836,OXAR,30,90.86
49868,PITA,10,6.82
49868,QULA3,40,75.35
49868,QULA3,50,287.21
49868,QUST,30,164.12
49868,QUST,50,769.89
49912,JUVI,50,45.1
49912,PIEC2,50,429.55
49912,PIEC2,60,311.19
49912,PIEC2,70,1318.46
49912,PIVI2,40,289.74
49912,PIVI2,50,300.74
49912,PIVI2,60,1776.28
49912,ACRU,10,165.55
49912,ACRU,20,92.84
49912,ACRU,40,274.12
49912,ACRU,50,435.16
49912,FAGR,30,117.26
49912,LITU,10,95.04
49912,LITU,30,68.42
49912,LITU,40,1362.24
49912,LITU,50,1601.27
49912,LITU,60,1857.35
49912,OXAR,30,105.6
49912,QUAL,30,206.91
49912,QUAL,40,472.56
49912,QUAL,60,257.95
49912,QURU,10,24.97
49912,QURU,50,130.13
49915,PIVI2,50,31.79
49915,ACRU,40,79.86
49915,ACRU,50,298.21
49915,ACRU,60,910.25
49915,FAGR,40,180.07
49915,FAGR,50,55
49915,FRAM2,50,195.58
49915,FRAM2,60,876.37
49915,LITU,40,277.53
49915,LITU,50,832.81
49915,PRSE2,10,40.59
49915,QUAL,80,1359.49
50046,PITA,20,1217.7
50046,PITA,30,4337.52
50046,PITA,40,3460.27
50046,LIST2,10,32.34
50046,LIST2,20,108.57
50046,LIST2,30,338.58
50046,LIST2,40,71.61
50046,LITU,20,113.63
50046,LITU,40,227.37
50060,PITA,10,50.71
50060,PITA,20,375.43
50060,ACRU,10,32.67
50060,FAGR,10,15.84
50060,LIST2,10,19.25
50060,LIST2,20,35.64
50060,LITU,10,124.85
50060,PRSE2,20,134.2
50094,ACRU,10,20.46
50094,ACRU,50,185.24
50094,LIST2,40,837.1
50094,LIST2,50,1192.51
50094,LIST2,60,968.88
50136,JUVI,10,27.72
50136,JUVI,50,235.4
50136,PIEC2,50,170.885
50136,PIVI2,40,1730.41
50136,PIVI2,50,587.125
50136,PIVI2,60,718.74
50136,ACRU,10,54.89
50136,ACRU,20,143.99
50136,ACRU,30,718.74
50136,ACRU,40,1454.09
50136,ACRU,50,174.68
50136,LITU,40,248.93
50136,LITU,50,424.6
50136,OXAR,40,272.03
50136,QUAL,60,260.15
50136,QUCO2,50,250.25
50136,QUCO2,60,374.44
50136,QUFA,60,352.11
50136,QUVE,40,658.57
50136,QUVE,50,283.14
61361,PITA,30,105.16
61361,CAGL8,60,228.8
61361,CAGL8,70,426.8
61361,FAGR,60,158.62
61361,FRPE,10,43.67
61361,FRPE,20,90.64
61361,LIST2,10,25.74
61361,LIST2,40,755.81
61361,LITU,10,19.36
61361,LITU,20,113.63
61361,LITU,40,685.41
61361,PRSE2,10,62.04
61361,PRSE2,20,1760.33
61361,PRSE2,30,515.68
61361,QUNI,40,101.09
61361,QUVE,10,29.37
60955,JUVI,50,147.29
60955,CAGL8,70,277.86
60955,QUAL,60,294.8
60955,QUFA,70,4148.43
60955,QUFA,80,2931.94
60955,QUPH,60,209
60955,QURU,60,400.29
61292,JUVI,30,246.07
61292,PIEC2,50,309.43
61292,PIEC2,60,1639.44
61292,PIEC2,70,2450.8
61292,PIVI2,20,217.03
61292,PIVI2,30,324.005
61292,PIVI2,50,944.13
61292,PIVI2,60,1196.58
61292,ACRU,40,658.24
61292,ACRU,70,3251.93
61292,CAGL8,50,107.14
61292,CAGL8,60,111.32
61292,CAGL8,70,307.45
61292,CAAL27,40,195.58
61292,FAGR,40,182.6
61292,FAGR,50,54.78
61292,FRPE,20,95.04
61292,QUST,50,157.85
61292,QUVE,60,1371.04
61292,QUVE,70,1333.86
61820,LITU,60,1241.35
62168,PIVI2,20,266.31
62168,PIVI2,30,316.58
62168,ACRU,10,322.52
62168,ACRU,20,84.59
62168,CAGL8,10,26.73
62168,PRSE2,10,19.69
62168,QUST,70,411.62
61342,TADI2,70,835.67
61342,ACRU,60,744.205
61288,PIVI2,30,527.01
61288,PIVI2,40,654.61
61288,ACRU,10,78.65
61288,CAAL27,10,126.5
61288,LITU,10,30.91
61288,OXAR,20,139.04
61288,QUAL,20,97.02
61288,QUVE,10,78.43
61695,ACRU,40,147.07
61695,ACRU,50,323.29
61695,ACRU,60,976.58
61695,LIST2,60,2752.09
61947,PIEC2,50,99.22
61947,PIEC2,60,222.42
61947,PIVI2,40,149.05
61947,PIVI2,50,1620.74
61947,CAGL8,80,1229.69
61947,PRSE2,30,840.95
61947,PRSE2,40,477.51
49597,PITA,30,1267.695
49597,PITA,40,12351.9
49597,ACRU,10,54.89
49597,ACRU,20,304.7
49597,ACRU,30,585.64
49597,ACRU,40,101.2
49597,LIST2,20,65.67
49597,LIST2,30,343.64
49597,LITU,20,113.63
49597,OXAR,20,160.49
49597,QUAL,40,415.8
49597,QUAL,60,206.8
49595,PITA,30,1995.29
49595,PITA,40,12263.9
49595,ACRU,20,332.86
49595,ACRU,40,174.68
49595,CAAL27,10,21.01
49595,FRAM2,10,76.01
49595,FRAM2,40,173.47
49595,LIST2,30,384.01
49595,LIST2,40,189.585
49595,LIST2,50,168.96
49595,QUPH,50,646.69
49595,QUPH,60,2333.54
49598,PITA,10,43.45
49598,PITA,20,403.81
49598,PITA,30,311.63
49598,ACRU,10,26.73
49598,ACRU,20,173.25
49598,LIST2,10,13.75
49598,LIST2,20,61.38
49598,LITU,40,128.7
50058,PITA,20,375.43
50058,PITA,30,2851.64
50058,PITA,40,508.42
50058,ACRU,10,54.89
50058,ACRU,30,221.76
50058,CAAL27,40,437.03
50058,CAAL27,50,395.01
50058,FAGR,10,11.99
50058,FAGR,60,190.08
50058,LITU,10,48.4
50058,LITU,20,113.63
50058,LITU,30,483.34
50058,LITU,40,1480.38
50058,LITU,50,305.91
50058,OXAR,30,75.68
50058,PRSE2,10,141.24
50058,PRSE2,20,310.915
50058,PRSE2,30,820.16
50058,PRSE2,40,346.94
50058,QUAL,50,120.23
50058,QUAL,60,171.16
50058,QUCO2,60,521.18
50058,QUFA,60,447.48
50058,QURU,50,922.9
48973,ACRU,10,37.95
48973,ACRU,30,330.55
48973,ACRU,40,229.13
48973,ACRU,70,1128.82
48973,LIST2,30,338.58
48973,LIST2,40,189.585
48973,LIST2,50,1525.15
48973,LIST2,60,1203.4
48973,LIST2,70,1664.3
48973,LITU,40,124.3
48973,LITU,50,1209.45
48973,NYBI,30,327.8
48973,NYBI,40,1049.84
48973,NYBI,50,682.77
48973,QULA3,40,1032.9
48973,QULA3,50,327.47
48973,QULA3,60,553.74
48973,QULA3,70,10848.2
48654,ACRU,40,311.08
48654,ACRU,50,255.09
48654,NYBI,30,91.3
49094,PITA,30,1267.695
49094,PITA,40,2857.91
49094,CAAL27,10,99.33
49094,LIST2,10,12.21
49094,LIST2,20,111.98
49094,LIST2,40,206.58
49094,LIST2,50,390.17
49094,LITU,10,47.74
49094,LITU,20,113.63
49094,LITU,40,1429.67
49094,LITU,50,4826.14
49094,PRSE2,20,583.88
49094,PRSE2,30,388.85
49094,QUAL,20,67.98
49094,QURU,50,230.34
50036,PITA,20,375.43
50036,PITA,30,1267.695
50036,PITA,40,1230.79
50036,PIVI2,20,217.03
50036,CAAL27,10,22.44
50036,LITU,40,616.11
50036,LITU,50,321.09
50036,PRSE2,10,86.02
50036,PRSE2,20,310.915
50036,PRSE2,30,87.12
49893,PITA,10,19.03
49893,PITA,20,97.24
49893,ACRU,10,174.02
49893,ACRU,50,156.75
49893,NYBI,10,59.29
49801,PITA,30,125.29
49801,QUNI,10,36.85
49801,QUNI,20,566.72
49801,QUNI,30,209.99
49801,QUNI,40,1018.05
49801,QUNI,50,695.86
49801,QUST,70,482.35
49145,PITA,10,522.5
49145,PITA,20,543.95
49145,LIST2,10,100.43
49145,LIST2,20,216.15
49145,LITU,10,51.37
48833,JUVI,30,183.81
48833,PITA,30,1267.695
48833,PITA,40,2857.91
48833,CAGL8,20,92.18
48833,FRAM2,10,40.26
48833,FRAM2,30,597.96
48833,FRAM2,40,181.5
48833,FRPE,40,136.84
48833,LIST2,10,15.18
48833,LIST2,30,388.63
48833,LIST2,40,115.28
48833,OXAR,20,115.5
48833,PRSE2,20,239.14
48833,QUAL,40,967.01
48833,QUPH,40,64.24
48819,JUVI,10,27.83
48819,JUVI,30,288.09
48819,PITA,20,375.43
48819,PITA,30,1267.695
48819,PITA,40,2761.99
48819,PIVI2,20,217.03
48819,PIVI2,30,248.93
48819,PIVI2,40,938.52
48819,ACRU,10,54.78
48819,LIST2,10,14.19
48819,LIST2,20,83.82
48819,PRSE2,10,131.56
48819,QUFA,10,19.69
49164,PIVI2,50,342.32
49164,ACRU,50,124.63
49164,ACRU,60,1429.12
49164,CAAL27,50,572
49164,FAGR,60,163.68
49164,FAGR,70,471.9
49164,FAGR,80,1537.25
49164,FRAM2,40,134.31
49164,LITU,30,151.58
49164,LITU,40,241.01
49164,LITU,50,2099.02
49164,OXAR,30,168.19
49164,PRSE2,20,310.915
49164,QUAL,60,649
49164,QUAL,80,1871.43
49164,QURU,60,384.78
49164,QURU,70,1468.5
49752,PITA,20,91.3
49752,PIVI2,10,28.05
49752,PIVI2,20,48.51
49752,PIVI2,40,281.05
49752,LIST2,10,11.88
49752,LIST2,30,158.73
49752,LIST2,40,189.585
49752,LIST2,50,210.87
49752,LITU,10,19.47
49752,PRSE2,10,25.85
49752,QUFA,10,20.79
49525,PIVI2,40,737.11
49525,PIVI2,50,584.21
49525,ACRU,10,58.41
49525,ACRU,40,81.18
49525,ACRU,50,210.76
49525,ACRU,60,58.52
49525,CAGL8,50,100.87
49525,FRAM2,60,926.75
49525,LIST2,40,310.64
49525,LIST2,50,310.53
49525,LITU,40,270.16
49525,OXAR,20,379.28
49525,OXAR,30,670.56
49525,PRSE2,30,492.69
49525,QUAL,10,26.84
49525,QUAL,40,915.31
49525,QUAL,70,646.03
49525,QUAL,80,1856.69
49525,QUCO2,60,359.59
49525,QUPR2,40,384.01
49525,QUPR2,50,192.5
49525,QUPR2,60,220.33
49525,QURU,50,246.18
49525,QUST,70,131.34
49909,PITA,30,1285.57
49909,PITA,40,1361.14
49909,PIVI2,40,2673.11
49909,PIVI2,50,6517.39
49909,PIVI2,60,1959.87
49909,ACRU,10,25.85
49909,ACRU,20,241.45
49909,LITU,10,33.77
49909,LITU,20,114.84
49909,LITU,30,956.12
49909,LITU,40,714.56
49909,OXAR,20,334.51
49909,OXAR,30,60.06
49909,QUVE,20,112.53
49842,JUVI,50,360.14
49842,PITA,10,39.93
49842,FRAM2,40,137.06
49842,FRAM2,50,440.44
49842,LITU,30,51.59
49842,PRSE2,30,418.22
49842,PRSE2,40,145.42
49842,QUAL,10,12.43
61755,JUVI,10,14.74
61755,JUVI,50,57.09
61755,PIVI2,10,528.44
61755,PIVI2,20,1132.01
61755,PIVI2,40,108.13
61755,PIVI2,50,101.31
61755,ACRU,10,54.89
61755,FAGR,60,185.9
61755,PRSE2,30,858.33
61857,PIEC2,40,64.02
61857,PIEC2,50,156.97
61857,PIEC2,60,383.68
61857,PIVI2,30,331.43
61857,PIVI2,40,3873.43
61857,PIVI2,50,1297.23
61857,ACRU,10,110.33
61857,ACRU,20,102.96
61857,ACRU,30,201.74
61857,ACRU,40,147.07
61857,OXAR,20,216.92
61857,QUAL,50,108.35
61857,QUCO2,30,408.65
61857,QUCO2,40,1780.24
61857,QUCO2,50,417.23
61857,QUPR2,50,280.72
61857,QUPR2,60,503.58
61887,PIEC2,40,59.84
61887,PIVI2,30,2397.56
61887,PIVI2,40,6404.09
61887,PIVI2,50,2589.95
61887,LIST2,20,148.5
61887,LIST2,40,98.12
61887,LIST2,50,125.29
61887,PRSE2,30,85.8
61887,QUPR2,50,112.75
49139,PITA,20,103.18
49139,PITA,30,5555.55
49139,PITA,40,946.44
49139,ACRU,10,290.07
49139,ACRU,20,568.7
49139,ACRU,30,329.34
49139,ACRU,40,88.66
49139,LITU,10,23.76
49139,LITU,30,969.65
49139,OXAR,20,42.79
49139,PRSE2,20,306.35
49139,QUAL,10,36.85
49139,QUAL,30,239.03
49139,QUAL,40,873.4
49139,QUAL,50,93.28
49139,QURU,30,399.41
49139,QURU,40,772.75
49141,PITA,10,75.68
49141,PITA,20,514.69
49141,PITA,30,1443.42
49141,ACRU,10,113.96
49141,LIST2,10,94.93
49141,LIST2,20,135.85
49141,PRSE2,10,46.64
49141,QUPH,10,26.95
49087,PITA,20,532.4
49087,PITA,30,5437.85
49087,CAGL8,20,180.73
49087,CAAL27,10,130.79
49087,PRSE2,10,57.31
49143,JUVI,10,21.45
49143,JUVI,20,70.95
49143,JUVI,30,126.39
49143,JUVI,50,105.71
49143,PIEC2,60,968.33
49143,PIEC2,70,940.5
49143,ACRU,10,46.64
49143,ACRU,50,289.08
49143,ACRU,60,343.86
49143,ACRU,70,1042.03
49143,CAGL8,70,515.46
49143,LIST2,20,37.62
49143,LIST2,30,591.69
49143,LIST2,70,4652.12
49143,LITU,30,151.58
49143,LITU,40,262.57
49143,LITU,50,864.49
49143,QUAL,70,1109.57
49143,QUAL,80,1310.54
49143,QUFA,60,585.31
49143,QUFA,70,1966.47
49143,QUPH,80,4502.85
49143,QUVE,70,2489.19
50059,JUVI,10,16.94
50059,JUVI,20,70.95
50059,JUVI,30,194.37
50059,PITA,30,126.83
50059,CAAL27,10,16.28
50059,CAAL27,20,422.07
